filename,drone_type,capture_id,n_boxes_total,n_boxes_drone,n_boxes_interf,detectado
all/mavic/mavic_10_+10_1__seg0067.png,mavic,mavic_10_+10_1,15,11,4,True
all/mavic/mavic_10_+10_1__seg0068.png,mavic,mavic_10_+10_1,13,8,5,True
all/mavic/mavic_10_+10_1__seg0069.png,mavic,mavic_10_+10_1,14,8,6,True
all/mavic/mavic_10_+10_1__seg0070.png,mavic,mavic_10_+10_1,17,14,3,True
all/mavic/mavic_10_+10_1__seg0071.png,mavic,mavic_10_+10_1,16,14,2,True
all/mavic/mavic_10_+10_1__seg0072.png,mavic,mavic_10_+10_1,15,12,3,True
all/mavic/mavic_10_+10_1__seg0073.png,mavic,mavic_10_+10_1,11,9,2,True
all/mavic/mavic_10_+10_1__seg0074.png,mavic,mavic_10_+10_1,15,14,1,True
all/mavic/mavic_10_+10_1__seg0075.png,mavic,mavic_10_+10_1,16,16,0,True
all/mavic/mavic_10_+10_1__seg0076.png,mavic,mavic_10_+10_1,15,15,0,True
all/mavic/mavic_10_+10_1__seg0077.png,mavic,mavic_10_+10_1,9,9,0,True
all/mavic/mavic_10_+10_1__seg0078.png,mavic,mavic_10_+10_1,19,19,0,True
all/mavic/mavic_10_+10_1__seg0079.png,mavic,mavic_10_+10_1,5,2,3,True
all/mavic/mavic_10_+10_1__seg0080.png,mavic,mavic_10_+10_1,20,18,2,True
all/mavic/mavic_10_+10_1__seg0081.png,mavic,mavic_10_+10_1,17,15,2,True
all/mavic/mavic_10_+10_1__seg0082.png,mavic,mavic_10_+10_1,9,9,0,True
all/mavic/mavic_10_+10_1__seg0083.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0084.png,mavic,mavic_10_+10_1,16,12,4,True
all/mavic/mavic_10_+10_1__seg0085.png,mavic,mavic_10_+10_1,14,13,1,True
all/mavic/mavic_10_+10_1__seg0086.png,mavic,mavic_10_+10_1,13,13,0,True
all/mavic/mavic_10_+10_1__seg0087.png,mavic,mavic_10_+10_1,12,9,3,True
all/mavic/mavic_10_+10_1__seg0088.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0089.png,mavic,mavic_10_+10_1,14,7,7,True
all/mavic/mavic_10_+10_1__seg0090.png,mavic,mavic_10_+10_1,12,11,1,True
all/mavic/mavic_10_+10_1__seg0091.png,mavic,mavic_10_+10_1,10,10,0,True
all/mavic/mavic_10_+10_1__seg0092.png,mavic,mavic_10_+10_1,16,15,1,True
all/mavic/mavic_10_+10_1__seg0093.png,mavic,mavic_10_+10_1,15,13,2,True
all/mavic/mavic_10_+10_1__seg0094.png,mavic,mavic_10_+10_1,13,12,1,True
all/mavic/mavic_10_+10_1__seg0095.png,mavic,mavic_10_+10_1,12,8,4,True
all/mavic/mavic_10_+10_1__seg0096.png,mavic,mavic_10_+10_1,15,9,6,True
all/mavic/mavic_10_+10_1__seg0097.png,mavic,mavic_10_+10_1,13,12,1,True
all/mavic/mavic_10_+10_1__seg0098.png,mavic,mavic_10_+10_1,15,13,2,True
all/mavic/mavic_10_+10_1__seg0099.png,mavic,mavic_10_+10_1,11,6,5,True
all/mavic/mavic_10_+10_1__seg0100.png,mavic,mavic_10_+10_1,13,11,2,True
all/mavic/mavic_10_+10_1__seg0101.png,mavic,mavic_10_+10_1,13,6,7,True
all/mavic/mavic_10_+10_1__seg0102.png,mavic,mavic_10_+10_1,15,6,9,True
all/mavic/mavic_10_+10_1__seg0103.png,mavic,mavic_10_+10_1,18,15,3,True
all/mavic/mavic_10_+10_1__seg0104.png,mavic,mavic_10_+10_1,15,13,2,True
all/mavic/mavic_10_+10_1__seg0105.png,mavic,mavic_10_+10_1,10,9,1,True
all/mavic/mavic_10_+10_1__seg0106.png,mavic,mavic_10_+10_1,11,8,3,True
all/mavic/mavic_10_+10_1__seg0107.png,mavic,mavic_10_+10_1,12,7,5,True
all/mavic/mavic_10_+10_1__seg0108.png,mavic,mavic_10_+10_1,10,7,3,True
all/mavic/mavic_10_+10_1__seg0109.png,mavic,mavic_10_+10_1,16,13,3,True
all/mavic/mavic_10_+10_1__seg0110.png,mavic,mavic_10_+10_1,17,17,0,True
all/mavic/mavic_10_+10_1__seg0111.png,mavic,mavic_10_+10_1,11,9,2,True
all/mavic/mavic_10_+10_1__seg0112.png,mavic,mavic_10_+10_1,16,14,2,True
all/mavic/mavic_10_+10_1__seg0113.png,mavic,mavic_10_+10_1,6,6,0,True
all/mavic/mavic_10_+10_1__seg0114.png,mavic,mavic_10_+10_1,23,22,1,True
all/mavic/mavic_10_+10_1__seg0115.png,mavic,mavic_10_+10_1,13,12,1,True
all/mavic/mavic_10_+10_1__seg0116.png,mavic,mavic_10_+10_1,18,16,2,True
all/mavic/mavic_10_+10_1__seg0117.png,mavic,mavic_10_+10_1,13,13,0,True
all/mavic/mavic_10_+10_1__seg0118.png,mavic,mavic_10_+10_1,16,15,1,True
all/mavic/mavic_10_+10_1__seg0119.png,mavic,mavic_10_+10_1,10,7,3,True
all/mavic/mavic_10_-10_1__seg0000.png,mavic,mavic_10_-10_1,13,9,4,True
all/mavic/mavic_10_-10_1__seg0001.png,mavic,mavic_10_-10_1,14,8,6,True
all/mavic/mavic_10_-10_1__seg0002.png,mavic,mavic_10_-10_1,12,6,6,True
all/mavic/mavic_10_-10_1__seg0003.png,mavic,mavic_10_-10_1,12,8,4,True
all/mavic/mavic_10_-10_1__seg0004.png,mavic,mavic_10_-10_1,12,9,3,True
all/mavic/mavic_10_-10_1__seg0005.png,mavic,mavic_10_-10_1,16,13,3,True
all/mavic/mavic_10_-10_1__seg0006.png,mavic,mavic_10_-10_1,11,9,2,True
all/mavic/mavic_10_-10_1__seg0007.png,mavic,mavic_10_-10_1,13,7,6,True
all/mavic/mavic_10_-10_1__seg0008.png,mavic,mavic_10_-10_1,14,13,1,True
all/mavic/mavic_10_-10_1__seg0009.png,mavic,mavic_10_-10_1,12,11,1,True
all/mavic/mavic_10_-10_1__seg0010.png,mavic,mavic_10_-10_1,16,10,6,True
all/mavic/mavic_10_-10_1__seg0011.png,mavic,mavic_10_-10_1,16,12,4,True
all/mavic/mavic_10_-10_1__seg0012.png,mavic,mavic_10_-10_1,18,14,4,True
all/mavic/mavic_10_-10_1__seg0013.png,mavic,mavic_10_-10_1,19,16,3,True
all/mavic/mavic_10_-10_1__seg0014.png,mavic,mavic_10_-10_1,6,0,6,False
all/mavic/mavic_10_-10_1__seg0015.png,mavic,mavic_10_-10_1,22,17,5,True
all/mavic/mavic_10_-10_1__seg0016.png,mavic,mavic_10_-10_1,14,10,4,True
all/mavic/mavic_10_-10_1__seg0017.png,mavic,mavic_10_-10_1,11,11,0,True
all/mavic/mavic_10_-10_1__seg0018.png,mavic,mavic_10_-10_1,18,12,6,True
all/mavic/mavic_10_-10_1__seg0019.png,mavic,mavic_10_-10_1,14,4,10,True
all/mavic/mavic_10_-10_1__seg0020.png,mavic,mavic_10_-10_1,9,8,1,True
all/mavic/mavic_10_-10_1__seg0021.png,mavic,mavic_10_-10_1,16,11,5,True
all/mavic/mavic_10_-10_1__seg0022.png,mavic,mavic_10_-10_1,15,11,4,True
all/mavic/mavic_10_-10_1__seg0023.png,mavic,mavic_10_-10_1,16,14,2,True
all/mavic/mavic_10_-10_1__seg0024.png,mavic,mavic_10_-10_1,17,6,11,True
all/mavic/mavic_10_-10_1__seg0025.png,mavic,mavic_10_-10_1,15,9,6,True
all/mavic/mavic_10_-10_1__seg0026.png,mavic,mavic_10_-10_1,16,9,7,True
all/mavic/mavic_10_-10_1__seg0027.png,mavic,mavic_10_-10_1,11,10,1,True
all/mavic/mavic_10_-10_1__seg0028.png,mavic,mavic_10_-10_1,12,12,0,True
all/mavic/mavic_10_-10_1__seg0029.png,mavic,mavic_10_-10_1,16,13,3,True
all/mavic/mavic_10_-10_1__seg0030.png,mavic,mavic_10_-10_1,16,12,4,True
all/mavic/mavic_10_-10_1__seg0031.png,mavic,mavic_10_-10_1,12,10,2,True
all/mavic/mavic_10_-10_1__seg0032.png,mavic,mavic_10_-10_1,15,8,7,True
all/mavic/mavic_10_-10_1__seg0033.png,mavic,mavic_10_-10_1,14,7,7,True
all/mavic/mavic_10_-10_1__seg0034.png,mavic,mavic_10_-10_1,10,6,4,True
all/mavic/mavic_10_-10_1__seg0035.png,mavic,mavic_10_-10_1,14,6,8,True
all/mavic/mavic_10_-10_1__seg0036.png,mavic,mavic_10_-10_1,9,7,2,True
all/mavic/mavic_10_-10_1__seg0037.png,mavic,mavic_10_-10_1,15,15,0,True
all/mavic/mavic_10_-10_1__seg0038.png,mavic,mavic_10_-10_1,12,10,2,True
all/mavic/mavic_10_-10_1__seg0039.png,mavic,mavic_10_-10_1,11,8,3,True
all/mavic/mavic_10_-10_1__seg0040.png,mavic,mavic_10_-10_1,13,12,1,True
all/mavic/mavic_10_-10_1__seg0041.png,mavic,mavic_10_-10_1,17,12,5,True
all/mavic/mavic_10_-10_1__seg0042.png,mavic,mavic_10_-10_1,20,14,6,True
all/mavic/mavic_10_-10_1__seg0043.png,mavic,mavic_10_-10_1,16,11,5,True
all/mavic/mavic_10_-10_1__seg0044.png,mavic,mavic_10_-10_1,16,11,5,True
all/mavic/mavic_10_-10_1__seg0045.png,mavic,mavic_10_-10_1,15,14,1,True
all/mavic/mavic_10_-10_1__seg0046.png,mavic,mavic_10_-10_1,18,11,7,True
all/mavic/mavic_10_-10_1__seg0047.png,mavic,mavic_10_-10_1,15,13,2,True
all/mavic/mavic_10_-10_1__seg0048.png,mavic,mavic_10_-10_1,19,15,4,True
all/mavic/mavic_10_-10_1__seg0049.png,mavic,mavic_10_-10_1,12,6,6,True
all/mavic/mavic_10_-10_1__seg0050.png,mavic,mavic_10_-10_1,15,12,3,True
all/mavic/mavic_10_-10_1__seg0051.png,mavic,mavic_10_-10_1,20,15,5,True
all/mavic/mavic_10_-10_1__seg0052.png,mavic,mavic_10_-10_1,7,0,7,False
all/mavic/mavic_10_-10_1__seg0053.png,mavic,mavic_10_-10_1,16,16,0,True
all/mavic/mavic_10_-10_1__seg0054.png,mavic,mavic_10_-10_1,17,15,2,True
all/mavic/mavic_10_-10_1__seg0055.png,mavic,mavic_10_-10_1,7,0,7,False
all/mavic/mavic_10_-10_1__seg0056.png,mavic,mavic_10_-10_1,8,6,2,True
all/mavic/mavic_10_-10_1__seg0057.png,mavic,mavic_10_-10_1,14,14,0,True
all/mavic/mavic_10_-10_1__seg0058.png,mavic,mavic_10_-10_1,12,9,3,True
all/mavic/mavic_10_-10_1__seg0059.png,mavic,mavic_10_-10_1,14,10,4,True
all/mavic/mavic_10_-10_1__seg0060.png,mavic,mavic_10_-10_1,12,6,6,True
all/mavic/mavic_10_-10_1__seg0061.png,mavic,mavic_10_-10_1,16,13,3,True
all/mavic/mavic_10_-10_1__seg0062.png,mavic,mavic_10_-10_1,12,10,2,True
all/mavic/mavic_10_-10_1__seg0063.png,mavic,mavic_10_-10_1,10,7,3,True
all/mavic/mavic_10_-10_1__seg0064.png,mavic,mavic_10_-10_1,13,10,3,True
all/mavic/mavic_10_-10_1__seg0065.png,mavic,mavic_10_-10_1,13,8,5,True
all/mavic/mavic_10_-10_1__seg0066.png,mavic,mavic_10_-10_1,18,16,2,True
all/mavic/mavic_10_-10_1__seg0067.png,mavic,mavic_10_-10_1,12,4,8,True
all/mavic/mavic_10_-10_1__seg0068.png,mavic,mavic_10_-10_1,14,12,2,True
all/mavic/mavic_10_-10_1__seg0069.png,mavic,mavic_10_-10_1,25,22,3,True
all/mavic/mavic_10_-10_1__seg0070.png,mavic,mavic_10_-10_1,10,7,3,True
all/mavic/mavic_10_-10_1__seg0071.png,mavic,mavic_10_-10_1,11,11,0,True
all/mavic/mavic_10_-10_1__seg0072.png,mavic,mavic_10_-10_1,24,15,9,True
all/mavic/mavic_10_-10_1__seg0073.png,mavic,mavic_10_-10_1,9,8,1,True
all/mavic/mavic_10_-10_1__seg0074.png,mavic,mavic_10_-10_1,15,13,2,True
all/mavic/mavic_10_-10_1__seg0075.png,mavic,mavic_10_-10_1,19,18,1,True
all/mavic/mavic_10_-10_1__seg0076.png,mavic,mavic_10_-10_1,14,14,0,True
all/mavic/mavic_10_-10_1__seg0077.png,mavic,mavic_10_-10_1,14,7,7,True
all/mavic/mavic_10_-10_1__seg0078.png,mavic,mavic_10_-10_1,8,4,4,True
all/mavic/mavic_10_-10_1__seg0079.png,mavic,mavic_10_-10_1,13,13,0,True
all/mavic/mavic_10_-10_1__seg0080.png,mavic,mavic_10_-10_1,16,14,2,True
all/mavic/mavic_10_-10_1__seg0081.png,mavic,mavic_10_-10_1,13,13,0,True
all/mavic/mavic_10_-10_1__seg0082.png,mavic,mavic_10_-10_1,11,11,0,True
all/mavic/mavic_10_-10_1__seg0083.png,mavic,mavic_10_-10_1,12,10,2,True
all/mavic/mavic_10_-10_1__seg0084.png,mavic,mavic_10_-10_1,16,11,5,True
all/mavic/mavic_10_-10_1__seg0085.png,mavic,mavic_10_-10_1,10,10,0,True
all/mavic/mavic_10_-10_1__seg0086.png,mavic,mavic_10_-10_1,14,12,2,True
all/mavic/mavic_10_-10_1__seg0087.png,mavic,mavic_10_-10_1,12,6,6,True
all/mavic/mavic_10_-10_1__seg0088.png,mavic,mavic_10_-10_1,13,9,4,True
all/mavic/mavic_10_-10_1__seg0089.png,mavic,mavic_10_-10_1,11,6,5,True
all/mavic/mavic_10_-10_1__seg0090.png,mavic,mavic_10_-10_1,11,8,3,True
all/mavic/mavic_10_-10_1__seg0091.png,mavic,mavic_10_-10_1,16,11,5,True
all/mavic/mavic_10_-10_1__seg0092.png,mavic,mavic_10_-10_1,10,4,6,True
all/mavic/mavic_10_-10_1__seg0093.png,mavic,mavic_10_-10_1,12,9,3,True
all/mavic/mavic_10_-10_1__seg0094.png,mavic,mavic_10_-10_1,13,8,5,True
all/mavic/mavic_10_-10_1__seg0095.png,mavic,mavic_10_-10_1,17,11,6,True
all/mavic/mavic_10_-10_1__seg0096.png,mavic,mavic_10_-10_1,18,17,1,True
all/mavic/mavic_10_-10_1__seg0097.png,mavic,mavic_10_-10_1,10,6,4,True
all/mavic/mavic_10_-10_1__seg0098.png,mavic,mavic_10_-10_1,13,8,5,True
all/mavic/mavic_10_-10_1__seg0099.png,mavic,mavic_10_-10_1,17,14,3,True
all/mavic/mavic_10_-10_1__seg0100.png,mavic,mavic_10_-10_1,13,10,3,True
all/mavic/mavic_10_-10_1__seg0101.png,mavic,mavic_10_-10_1,13,8,5,True
all/mavic/mavic_10_-10_1__seg0102.png,mavic,mavic_10_-10_1,15,9,6,True
all/mavic/mavic_10_-10_1__seg0103.png,mavic,mavic_10_-10_1,22,15,7,True
all/mavic/mavic_10_-10_1__seg0104.png,mavic,mavic_10_-10_1,11,10,1,True
all/mavic/mavic_10_-10_1__seg0105.png,mavic,mavic_10_-10_1,10,7,3,True
all/mavic/mavic_10_-10_1__seg0106.png,mavic,mavic_10_-10_1,22,19,3,True
all/mavic/mavic_10_-10_1__seg0107.png,mavic,mavic_10_-10_1,9,7,2,True
all/mavic/mavic_10_-10_1__seg0108.png,mavic,mavic_10_-10_1,13,7,6,True
all/mavic/mavic_10_-10_1__seg0109.png,mavic,mavic_10_-10_1,19,18,1,True
all/mavic/mavic_10_-10_1__seg0110.png,mavic,mavic_10_-10_1,13,11,2,True
all/mavic/mavic_10_-10_1__seg0111.png,mavic,mavic_10_-10_1,9,4,5,True
all/mavic/mavic_10_-10_1__seg0112.png,mavic,mavic_10_-10_1,15,14,1,True
all/mavic/mavic_10_-10_1__seg0113.png,mavic,mavic_10_-10_1,12,12,0,True
all/mavic/mavic_10_-10_1__seg0114.png,mavic,mavic_10_-10_1,15,12,3,True
all/mavic/mavic_10_-10_1__seg0115.png,mavic,mavic_10_-10_1,12,10,2,True
all/mavic/mavic_10_-10_1__seg0116.png,mavic,mavic_10_-10_1,9,8,1,True
all/mavic/mavic_10_-10_1__seg0117.png,mavic,mavic_10_-10_1,17,14,3,True
all/mavic/mavic_10_-10_1__seg0118.png,mavic,mavic_10_-10_1,19,14,5,True
all/mavic/mavic_10_-10_1__seg0119.png,mavic,mavic_10_-10_1,11,7,4,True
all/mavic/mavic_10_-10_2__seg0000.png,mavic,mavic_10_-10_2,19,16,3,True
all/mavic/mavic_10_-10_2__seg0001.png,mavic,mavic_10_-10_2,8,7,1,True
all/mavic/mavic_10_-10_2__seg0002.png,mavic,mavic_10_-10_2,10,8,2,True
all/mavic/mavic_10_-10_2__seg0003.png,mavic,mavic_10_-10_2,21,21,0,True
all/mavic/mavic_10_-10_2__seg0004.png,mavic,mavic_10_-10_2,11,11,0,True
all/mavic/mavic_10_-10_2__seg0005.png,mavic,mavic_10_-10_2,7,5,2,True
all/mavic/mavic_10_-10_2__seg0006.png,mavic,mavic_10_-10_2,14,14,0,True
all/mavic/mavic_10_-10_2__seg0007.png,mavic,mavic_10_-10_2,13,12,1,True
all/mavic/mavic_10_-10_2__seg0008.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0009.png,mavic,mavic_10_-10_2,12,10,2,True
all/mavic/mavic_10_-10_2__seg0010.png,mavic,mavic_10_-10_2,10,10,0,True
all/mavic/mavic_10_-10_2__seg0011.png,mavic,mavic_10_-10_2,12,9,3,True
all/mavic/mavic_10_-10_2__seg0012.png,mavic,mavic_10_-10_2,13,13,0,True
all/mavic/mavic_10_-10_2__seg0013.png,mavic,mavic_10_-10_2,11,11,0,True
all/mavic/mavic_10_-10_2__seg0014.png,mavic,mavic_10_-10_2,9,5,4,True
all/mavic/mavic_10_-10_2__seg0015.png,mavic,mavic_10_-10_2,12,10,2,True
all/mavic/mavic_10_-10_2__seg0016.png,mavic,mavic_10_-10_2,9,5,4,True
all/mavic/mavic_10_-10_2__seg0017.png,mavic,mavic_10_-10_2,14,12,2,True
all/mavic/mavic_10_-10_2__seg0018.png,mavic,mavic_10_-10_2,10,9,1,True
all/mavic/mavic_10_-10_2__seg0019.png,mavic,mavic_10_-10_2,16,7,9,True
all/mavic/mavic_10_-10_2__seg0020.png,mavic,mavic_10_-10_2,11,10,1,True
all/mavic/mavic_10_-10_2__seg0021.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0022.png,mavic,mavic_10_-10_2,13,9,4,True
all/mavic/mavic_10_-10_2__seg0023.png,mavic,mavic_10_-10_2,12,5,7,True
all/mavic/mavic_10_-10_2__seg0024.png,mavic,mavic_10_-10_2,13,12,1,True
all/mavic/mavic_10_-10_2__seg0025.png,mavic,mavic_10_-10_2,12,11,1,True
all/mavic/mavic_10_-10_2__seg0026.png,mavic,mavic_10_-10_2,15,12,3,True
all/mavic/mavic_10_-10_2__seg0027.png,mavic,mavic_10_-10_2,14,11,3,True
all/mavic/mavic_10_-10_2__seg0028.png,mavic,mavic_10_-10_2,14,6,8,True
all/mavic/mavic_10_-10_2__seg0029.png,mavic,mavic_10_-10_2,9,7,2,True
all/mavic/mavic_10_-10_2__seg0030.png,mavic,mavic_10_-10_2,8,7,1,True
all/mavic/mavic_10_-10_2__seg0031.png,mavic,mavic_10_-10_2,16,16,0,True
all/mavic/mavic_10_-10_2__seg0032.png,mavic,mavic_10_-10_2,9,8,1,True
all/mavic/mavic_10_-10_2__seg0033.png,mavic,mavic_10_-10_2,15,10,5,True
all/mavic/mavic_10_-10_2__seg0034.png,mavic,mavic_10_-10_2,13,13,0,True
all/mavic/mavic_10_-10_2__seg0035.png,mavic,mavic_10_-10_2,7,3,4,True
all/mavic/mavic_10_-10_2__seg0036.png,mavic,mavic_10_-10_2,15,15,0,True
all/mavic/mavic_10_-10_2__seg0037.png,mavic,mavic_10_-10_2,12,10,2,True
all/mavic/mavic_10_-10_2__seg0038.png,mavic,mavic_10_-10_2,13,13,0,True
all/mavic/mavic_10_-10_2__seg0039.png,mavic,mavic_10_-10_2,13,10,3,True
all/mavic/mavic_10_-10_2__seg0040.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0041.png,mavic,mavic_10_-10_2,10,10,0,True
all/mavic/mavic_10_-10_2__seg0042.png,mavic,mavic_10_-10_2,17,11,6,True
all/mavic/mavic_10_-10_2__seg0043.png,mavic,mavic_10_-10_2,16,16,0,True
all/mavic/mavic_10_-10_2__seg0044.png,mavic,mavic_10_-10_2,12,10,2,True
all/mavic/mavic_10_-10_2__seg0045.png,mavic,mavic_10_-10_2,6,3,3,True
all/mavic/mavic_10_-10_2__seg0046.png,mavic,mavic_10_-10_2,21,19,2,True
all/mavic/mavic_10_-10_2__seg0047.png,mavic,mavic_10_-10_2,9,6,3,True
all/mavic/mavic_10_-10_2__seg0048.png,mavic,mavic_10_-10_2,10,9,1,True
all/mavic/mavic_10_-10_2__seg0049.png,mavic,mavic_10_-10_2,20,20,0,True
all/mavic/mavic_10_-10_2__seg0050.png,mavic,mavic_10_-10_2,8,6,2,True
all/mavic/mavic_10_-10_2__seg0051.png,mavic,mavic_10_-10_2,8,8,0,True
all/mavic/mavic_10_-10_2__seg0052.png,mavic,mavic_10_-10_2,21,21,0,True
all/mavic/mavic_10_-10_2__seg0053.png,mavic,mavic_10_-10_2,18,18,0,True
all/mavic/mavic_10_-10_2__seg0054.png,mavic,mavic_10_-10_2,10,10,0,True
all/mavic/mavic_10_-10_2__seg0055.png,mavic,mavic_10_-10_2,11,8,3,True
all/mavic/mavic_10_-10_2__seg0056.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0057.png,mavic,mavic_10_-10_2,14,12,2,True
all/mavic/mavic_10_-10_2__seg0058.png,mavic,mavic_10_-10_2,17,15,2,True
all/mavic/mavic_10_-10_2__seg0059.png,mavic,mavic_10_-10_2,13,12,1,True
all/mavic/mavic_10_-10_2__seg0060.png,mavic,mavic_10_-10_2,12,9,3,True
all/mavic/mavic_10_-10_2__seg0061.png,mavic,mavic_10_-10_2,14,12,2,True
all/mavic/mavic_10_-10_2__seg0062.png,mavic,mavic_10_-10_2,10,10,0,True
all/mavic/mavic_10_-10_2__seg0063.png,mavic,mavic_10_-10_2,15,10,5,True
all/mavic/mavic_10_-10_2__seg0064.png,mavic,mavic_10_-10_2,11,10,1,True
all/mavic/mavic_10_-10_2__seg0065.png,mavic,mavic_10_-10_2,15,13,2,True
all/mavic/mavic_10_-10_2__seg0066.png,mavic,mavic_10_-10_2,8,7,1,True
all/mavic/mavic_10_-10_2__seg0067.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0068.png,mavic,mavic_10_-10_2,13,9,4,True
all/mavic/mavic_10_-10_2__seg0069.png,mavic,mavic_10_-10_2,13,8,5,True
all/mavic/mavic_10_-10_2__seg0070.png,mavic,mavic_10_-10_2,14,13,1,True
all/mavic/mavic_10_-10_2__seg0071.png,mavic,mavic_10_-10_2,10,5,5,True
all/mavic/mavic_10_-10_2__seg0072.png,mavic,mavic_10_-10_2,13,10,3,True
all/mavic/mavic_10_-10_2__seg0073.png,mavic,mavic_10_-10_2,13,8,5,True
all/mavic/mavic_10_-10_2__seg0074.png,mavic,mavic_10_-10_2,12,7,5,True
all/mavic/mavic_10_-10_2__seg0075.png,mavic,mavic_10_-10_2,14,9,5,True
all/mavic/mavic_10_-10_2__seg0076.png,mavic,mavic_10_-10_2,12,9,3,True
all/mavic/mavic_10_-10_2__seg0077.png,mavic,mavic_10_-10_2,12,7,5,True
all/mavic/mavic_10_-10_2__seg0078.png,mavic,mavic_10_-10_2,20,20,0,True
all/mavic/mavic_10_-10_2__seg0079.png,mavic,mavic_10_-10_2,24,21,3,True
all/mavic/mavic_10_-10_2__seg0080.png,mavic,mavic_10_-10_2,5,3,2,True
all/mavic/mavic_10_-10_2__seg0081.png,mavic,mavic_10_-10_2,15,14,1,True
all/mavic/mavic_10_-10_2__seg0082.png,mavic,mavic_10_-10_2,23,22,1,True
all/mavic/mavic_10_-10_2__seg0083.png,mavic,mavic_10_-10_2,12,10,2,True
all/mavic/mavic_10_-10_2__seg0084.png,mavic,mavic_10_-10_2,17,17,0,True
all/mavic/mavic_10_-10_2__seg0085.png,mavic,mavic_10_-10_2,8,0,8,False
all/mavic/mavic_10_-10_2__seg0086.png,mavic,mavic_10_-10_2,17,16,1,True
all/mavic/mavic_10_-10_2__seg0087.png,mavic,mavic_10_-10_2,14,9,5,True
all/mavic/mavic_10_-10_2__seg0088.png,mavic,mavic_10_-10_2,11,11,0,True
all/mavic/mavic_10_-10_2__seg0089.png,mavic,mavic_10_-10_2,10,6,4,True
all/mavic/mavic_10_-10_2__seg0090.png,mavic,mavic_10_-10_2,12,9,3,True
all/mavic/mavic_10_-10_2__seg0091.png,mavic,mavic_10_-10_2,10,10,0,True
all/mavic/mavic_10_-10_2__seg0092.png,mavic,mavic_10_-10_2,11,9,2,True
all/mavic/mavic_10_-10_2__seg0093.png,mavic,mavic_10_-10_2,13,9,4,True
all/mavic/mavic_10_-10_2__seg0094.png,mavic,mavic_10_-10_2,11,10,1,True
all/mavic/mavic_10_-10_2__seg0095.png,mavic,mavic_10_-10_2,12,12,0,True
all/mavic/mavic_10_-10_2__seg0096.png,mavic,mavic_10_-10_2,13,13,0,True
all/mavic/mavic_10_-10_2__seg0097.png,mavic,mavic_10_-10_2,12,9,3,True
all/mavic/mavic_10_-10_2__seg0098.png,mavic,mavic_10_-10_2,13,11,2,True
all/mavic/mavic_10_-10_2__seg0099.png,mavic,mavic_10_-10_2,10,9,1,True
all/mavic/mavic_10_-10_2__seg0100.png,mavic,mavic_10_-10_2,14,14,0,True
all/mavic/mavic_10_-10_2__seg0101.png,mavic,mavic_10_-10_2,17,16,1,True
all/mavic/mavic_10_-10_2__seg0102.png,mavic,mavic_10_-10_2,11,10,1,True
all/mavic/mavic_10_-10_2__seg0103.png,mavic,mavic_10_-10_2,18,18,0,True
all/mavic/mavic_10_-10_2__seg0104.png,mavic,mavic_10_-10_2,15,12,3,True
all/mavic/mavic_10_-10_2__seg0105.png,mavic,mavic_10_-10_2,15,14,1,True
all/mavic/mavic_10_-10_2__seg0106.png,mavic,mavic_10_-10_2,11,7,4,True
all/mavic/mavic_10_-10_2__seg0107.png,mavic,mavic_10_-10_2,11,8,3,True
all/mavic/mavic_10_-10_2__seg0108.png,mavic,mavic_10_-10_2,11,8,3,True
all/mavic/mavic_10_-10_2__seg0109.png,mavic,mavic_10_-10_2,11,8,3,True
all/mavic/mavic_10_-10_2__seg0110.png,mavic,mavic_10_-10_2,16,14,2,True
all/mavic/mavic_10_-10_2__seg0111.png,mavic,mavic_10_-10_2,17,15,2,True
all/mavic/mavic_10_-10_2__seg0112.png,mavic,mavic_10_-10_2,15,12,3,True
all/mavic/mavic_10_-10_2__seg0113.png,mavic,mavic_10_-10_2,14,11,3,True
all/mavic/mavic_10_-10_2__seg0114.png,mavic,mavic_10_-10_2,19,16,3,True
all/mavic/mavic_10_-10_2__seg0115.png,mavic,mavic_10_-10_2,11,10,1,True
all/mavic/mavic_10_-10_2__seg0116.png,mavic,mavic_10_-10_2,23,22,1,True
all/mavic/mavic_10_-10_2__seg0117.png,mavic,mavic_10_-10_2,24,23,1,True
all/mavic/mavic_10_-10_2__seg0118.png,mavic,mavic_10_-10_2,9,0,9,False
all/mavic/mavic_10_-10_2__seg0119.png,mavic,mavic_10_-10_2,25,25,0,True
all/mavic/mavic_10_captura1__seg0000.png,mavic,mavic_10_captura1,15,13,2,True
all/mavic/mavic_10_captura1__seg0001.png,mavic,mavic_10_captura1,14,14,0,True
all/mavic/mavic_10_captura1__seg0002.png,mavic,mavic_10_captura1,13,11,2,True
all/mavic/mavic_10_captura1__seg0003.png,mavic,mavic_10_captura1,10,9,1,True
