path,capture_id,capture_type,distance_m,wifi_level,gt_presence,n_drone_bboxes,n_interf_bboxes,max_drone_conf,max_interf_conf
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0047.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.7269266247749329
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0048.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,40,0.0,0.8204934597015381
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0049.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,31,0.0,0.778790295124054
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0050.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.7731930017471313
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0051.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,26,0.001217418466694653,0.7471274733543396
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0052.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7906861901283264
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0053.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,44,0.0,0.7474521994590759
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0054.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,35,0.0,0.7557831406593323
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0055.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,23,0.0020138609688729048,0.8192681670188904
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0056.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,53,0.0,0.7160055637359619
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0057.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,35,0.0,0.7712410092353821
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0058.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7969000339508057
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0059.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7772683501243591
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0060.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,18,0.0,0.7054203152656555
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0061.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,33,0.0,0.6544198989868164
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0062.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,27,0.0,0.7167702913284302
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0063.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.7575119137763977
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0064.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7888171076774597
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0065.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,41,0.0,0.7291440367698669
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0066.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,39,0.0018923446768894792,0.8089704513549805
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0067.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,27,0.0,0.6782733201980591
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0068.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,32,0.0,0.7458810806274414
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0069.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.7181510329246521
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0070.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,58,0.0,0.7642341256141663
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0071.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,39,0.0,0.7165877223014832
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0072.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,26,0.0,0.7776643633842468
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0073.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,34,0.0,0.7502371072769165
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0074.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.6009218096733093
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0075.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,22,0.0,0.7371910214424133
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0076.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,2,41,0.001757052494212985,0.7581981420516968
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0077.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,37,0.0015671933069825172,0.7259504199028015
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0078.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.7142521739006042
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0079.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7264527082443237
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0080.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7327855229377747
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0081.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.7409512996673584
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0082.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,22,0.0,0.7939553260803223
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0083.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7514579892158508
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0084.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,33,0.0,0.7391451597213745
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0085.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,32,0.0,0.7560862898826599
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0086.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,26,0.0,0.7907740473747253
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0087.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,48,0.0013255745870992541,0.7145288586616516
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0088.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7374928593635559
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0089.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,33,0.0010026709642261267,0.814441978931427
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0090.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,23,0.0,0.7732465267181396
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0091.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,39,0.0,0.7316612005233765
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0092.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,44,0.0011119880946353078,0.7257682681083679
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0093.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.743672251701355
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0094.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.7521471977233887
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0095.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,43,0.0017210501246154308,0.7644354701042175
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0096.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,70,0.0,0.7773730158805847
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0097.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,31,0.0,0.8000295758247375
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0098.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,37,0.0013280791463330388,0.6919919848442078
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0099.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.7901841402053833
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0100.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,37,0.0015469497302547097,0.7945164442062378
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0101.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,32,0.0,0.7649530172348022
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0102.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.7476801872253418
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0103.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,60,0.0,0.7562595009803772
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0104.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,42,0.0,0.8131859302520752
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0105.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,37,0.0,0.7378954887390137
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0106.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,42,0.0,0.6566300392150879
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0107.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,49,0.0,0.7267114520072937
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0108.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.7729924321174622
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0109.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,33,0.0,0.6696955561637878
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0110.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.774570107460022
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0111.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,47,0.0,0.7276574969291687
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0112.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,51,0.0,0.7087369561195374
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0113.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.7071503400802612
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0114.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,76,0.0,0.7035287618637085
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0115.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,44,0.0,0.7599809765815735
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0116.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,27,0.0,0.7018721103668213
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0117.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,43,0.001403092872351408,0.6881465911865234
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0118.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,49,0.0,0.7245216965675354
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0119.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,45,0.0,0.5907621383666992
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0120.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,47,0.001638723537325859,0.7198166251182556
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0121.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,50,0.0,0.7634365558624268
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0122.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,44,0.0,0.7425867319107056
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0123.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,46,0.0012402411084622145,0.7351055145263672
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0124.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,40,0.0010228982428088784,0.6917924880981445
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0125.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,54,0.0,0.7539399266242981
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0126.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,37,0.0015633851289749146,0.7157140970230103
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0127.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,44,0.0010956450132653117,0.7362861037254333
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0128.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,46,0.0,0.7449306845664978
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0129.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,34,0.0,0.7269160151481628
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0130.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.7147229909896851
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0131.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,39,0.0,0.6864673495292664
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0132.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,3,49,0.0027693782467395067,0.6949301958084106
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0133.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,36,0.0,0.7318961024284363
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0134.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.702996015548706
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0135.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,53,0.001098149223253131,0.546868622303009
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0136.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.734663724899292
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0137.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,47,0.0,0.7678773999214172
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0138.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,70,0.0,0.5418139696121216
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0139.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,48,0.0,0.5813130736351013
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0140.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,39,0.0,0.715056836605072
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0141.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,40,0.0,0.7146908640861511
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0142.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,35,0.0,0.7511890530586243
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0143.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,51,0.0,0.7210848331451416
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0144.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,64,0.0,0.7023957371711731
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0145.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,43,0.0,0.7496156096458435
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0146.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,37,0.00225339038297534,0.7383286952972412
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0147.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,40,0.0,0.6689361929893494
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0148.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,41,0.0,0.727530837059021
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0149.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,56,0.0,0.7068736553192139
